15.26.39, 20.3166%, 45%, 32708, 17923, 35780, 17302, 2047, 1980, 0
15.26.39, 43.4524%, 45%, 32708, 17923, 35780, 17302, 2047, 1980, 0
15.26.39, 30.7692%, 45%, 32708, 17923, 35780, 17302, 2047, 1980, 0
15.26.39, 32.6923%, 45%, 32708, 17923, 35780, 17302, 2047, 1980, 0
15.26.39, 30.3571%, 45%, 32708, 17923, 35780, 17302, 2047, 1980, 0
